MDV,20240129161909,$15.02,1/30/2024,N/A,,12/14/2023,1.15,Transportation Services,,
SFIGA,20240129161910,$81.25,1/30/2024,1.65%,,1/17/2024,1.34,N/A,,
MHCUF,20240129161912,$16.00,1/30/2024,3.69%,,1/16/2024,0.5904,N/A,,
DRREF,20240129161914,$7.1515,1/30/2024,5.87%,,1/22/2024,0.42,N/A,,
AGNC,20240129161741,$9.81,1/30/2024,N/A,,1/10/2024,0.0,Real Estate Investment Trusts,,
LNT,20240129161742,$48.85,1/30/2024,N/A,,1/12/2024,0.0,Power Generation,,
CALM,20240129161744,$56.16,1/30/2024,N/A,,11/27/2007,0.0,Farming/Seeds/Milling,,
CCLP,20240129161749,$1.90,1/30/2024,N/A,,1/18/2024,0.0,Oilfield Services/Equipment,,
ENTG,20240129161751,$120.39,1/30/2024,N/A,,1/17/2024,0.0,Plastic Products,,
FRMEP,20240129161752,$25.95,1/30/2024,N/A,,1/18/2024,0.0,Major Banks,,
LXP^C,20240129161754,$46.96,1/30/2024,6.92%,,10/31/2023,3.25,N/A,,
MCBS,20240129161756,$24.48,1/30/2024,N/A,,1/17/2024,0.0,Major Banks,,
NTIC,20240129161757,$13.285,1/30/2024,N/A,,1/17/2024,0.0,Industrial Specialties,,
OCFCP,20240129161759,$24.76,1/30/2024,N/A,,1/17/2024,0.0,Major Banks,,
PAA,20240129161802,$16.30,1/30/2024,N/A,,1/08/2024,0.0,Natural Gas Distribution,,
PAGP,20240129161803,$17.04,1/30/2024,N/A,,1/08/2024,0.0,Oil & Gas Production,,
SQFTP,20240129161805,$15.93,1/30/2024,N/A,,12/18/2023,0.0,Real Estate Investment Trusts,,
RBB,20240129161808,$18.75,1/30/2024,N/A,,1/18/2024,0.0,Major Banks,,
SCHL,20240129161810,$39.81,1/30/2024,N/A,,12/13/2023,0.0,Books,,
BSRR,20240129161811,$21.90,1/30/2024,N/A,,1/18/2024,0.0,Major Banks,,
TXN,20240129161814,$164.09,1/30/2024,N/A,,1/18/2024,0.0,Semiconductors,,
NBH,20240129161816,$10.20,1/30/2024,4.44%,,1/16/2024,0.4529,Finance/Investors Services,,
WST,20240129161818,$361.36,1/30/2024,0.22%,,12/06/2023,0.8,Medical/Dental Instruments,,
MTR,20240129161819,$10.88,1/30/2024,3.4%,,1/18/2024,0.3022,Oil & Gas Production,,
PBT,20240129161821,$15.01,1/30/2024,8.49%,,1/19/2024,0.3724,Oil & Gas Production,,
SJT,20240129161822,$5.05,1/30/2024,2.93%,,1/19/2024,0.1952,Oil & Gas Production,,
AOS,20240129161824,$80.92,1/30/2024,1.58%,,1/16/2024,1.28,Consumer Electronics/Appliances,,
NNN,20240129161826,$41.13,1/30/2024,5.49%,,1/16/2024,2.26,Real Estate Investment Trusts,,
DNP,20240129161828,$8.84,1/30/2024,8.82%,,12/14/2023,0.78,Investment Managers,,
CRT,20240129161830,$18.23,1/30/2024,9.41%,,1/19/2024,1.3839,Oil & Gas Production,,
MS,20240129161832,$87.73,1/30/2024,3.88%,,1/16/2024,3.4,Investment Bankers/Brokers/Service,,
SKT,20240129161834,$27.96,1/30/2024,3.72%,,1/17/2024,1.04,Real Estate Investment Trusts,,
ADC,20240129161835,$59.47,1/30/2024,4.98%,,1/11/2024,2.964,Real Estate Investment Trusts,,
GEL,20240129161837,$11.86,1/30/2024,5.06%,,1/10/2024,0.6,Oil Refining/Marketing,,
SLG,20240129161839,$47.25,1/30/2024,6.35%,,1/18/2024,3.0,Real Estate Investment Trusts,,
EPR,20240129161840,$45.14,1/30/2024,7.31%,,1/16/2024,3.3,Real Estate Investment Trusts,,
EPD,20240129161841,$27.41,1/30/2024,7.3%,,1/08/2024,2.06,Natural Gas Distribution,,
ARC,20240129161843,$3.07,1/30/2024,6.51%,,12/06/2023,0.2,Professional Services,,
TVE,20240129161845,$22.18,1/30/2024,2.5%,,N/A,0.554,Electric Utilities: Central,,
STAG,20240129161848,$37.98,1/30/2024,3.87%,,1/10/2024,1.48,Real Estate Investment Trusts,,
VRTS,20240129161850,$245.96,1/30/2024,3.09%,,12/07/2023,7.6,Investment Managers,,
EFC,20240129161851,$12.90,1/30/2024,8.37%,,1/08/2024,1.8,Real Estate,,
TRGP,20240129161853,$86.81,1/30/2024,2.3%,,1/18/2024,2.0,Natural Gas Distribution,,
KMI,20240129161854,$17.44,1/30/2024,6.48%,,1/17/2024,1.13,Natural Gas Distribution,,
ORC,20240129161856,$8.64,1/30/2024,16.67%,,1/10/2024,1.44,Real Estate Investment Trusts,,
SCM,20240129161857,$13.48,1/30/2024,11.87%,,1/15/2024,1.5996,Finance/Investors Services,,
EARN,20240129161900,$6.19,1/30/2024,15.51%,,1/08/2024,0.96,Real Estate Investment Trusts,,
CFG,20240129161902,$33.59,1/30/2024,5%,,1/17/2024,1.68,Major Banks,,
APLE,20240129161904,$16.52,1/30/2024,5.64%,,1/19/2024,0.96,Real Estate Investment Trusts,,
PRT,20240129161906,$4.72,1/30/2024,7.7%,,1/19/2024,0.4147,Oil & Gas Production,,
NWN,20240129161907,$38.73,1/30/2024,5.03%,,1/11/2024,1.95,Oil/Gas Transmission,,
MDV,20240129161909,$15.02,1/30/2024,N/A,,12/14/2023,1.15,Transportation Services,,
SFIGA,20240129161910,$81.25,1/30/2024,1.65%,,1/17/2024,1.34,N/A,,
MHCUF,20240129161912,$16.00,1/30/2024,3.69%,,1/16/2024,0.5904,N/A,,
DRREF,20240129161914,$7.1515,1/30/2024,5.87%,,1/22/2024,0.42,N/A,,
FULO,20240129162004,$0.2511,1/30/2024,5.26%,,1/16/2024,0.0132,N/A,,
SRRTF,20240129162006,$9.4703,1/30/2024,9.12%,,1/16/2024,0.864,N/A,,
WCFB,20240129162009,$7.0601,1/30/2024,2.83%,,1/17/2024,0.2,N/A,,
BSRTF,20240129162010,$11.87,1/30/2024,4.38%,,1/16/2024,0.5196,N/A,,
KLKBY,20240129162013,$5.15,1/30/2024,1.35%,,N/A,0.1378,N/A,,
ATLO,20240129162015,$21.10,1/31/2024,N/A,,11/08/2023,0.0,Major Banks,,
OZKAP,20240129162016,$17.75,1/31/2024,N/A,,1/02/2024,0.0,Major Banks,,
CASY,20240129162020,$275.45,1/31/2024,N/A,,12/07/2023,0.0,Retail-Auto Dealers and Gas Stations,,
CULL,20240129162021,$11.58,1/31/2024,N/A,,1/18/2024,0.0,Savings Institutions,,
DGICA,20240129162023,$14.91,1/31/2024,N/A,,12/21/2023,0.0,Property-Casualty Insurers,,
DGICB,20240129162025,$15.50,1/31/2024,N/A,,12/21/2023,0.0,Property-Casualty Insurers,,
FAST,20240129162026,$68.40,1/31/2024,N/A,,1/17/2024,0.0,RETAIL: Building Materials,,
FELE,20240129162028,$95.86,1/31/2024,N/A,,1/22/2024,0.0,Metal Fabrications,,
FRAF,20240129162029,$33.66,1/31/2024,N/A,,1/18/2024,0.0,Major Banks,,
HAS,20240129162031,$51.11,1/31/2024,N/A,,12/14/2023,0.0,Recreational Games/Products/Toys,,
IBTX,20240129162032,$51.37,1/31/2024,N/A,,1/18/2024,0.0,Major Banks,,
LCUT,20240129162034,$7.69,1/31/2024,N/A,,11/07/2023,0.0,Industrial Machinery/Components,,
PLBC,20240129162036,$38.83,1/31/2024,N/A,,1/17/2024,0.0,Finance Companies,,
CGABL,20240129162037,$19.95,1/31/2024,N/A,,1/29/2024,0.0,Investment Managers,,
PNW,20240129162039,$71.37,1/31/2024,4.93%,,12/13/2023,3.52,Electric Utilities: Central,,
VLO,20240129162041,$137.91,1/31/2024,2.96%,,1/18/2024,4.28,Integrated oil Companies,,
AES,20240129162042,$17.15,1/31/2024,3.87%,,12/08/2023,0.69,Electric Utilities: Central,,
ATR,20240129162044,$131.70,1/31/2024,1.25%,,1/18/2024,1.64,Plastic Products,,
O,20240129162045,$54.97,1/31/2024,5.6%,,1/09/2024,3.078,Real Estate Investment Trusts,,
NRG,20240129162047,$54.25,1/31/2024,2.78%,,1/19/2024,1.63,Electric Utilities: Central,,
PRS,20240129162049,$25.18,1/31/2024,5.58%,,N/A,1.4062,Life Insurance,,
ALLY,20240129162050,$37.62,1/31/2024,3.19%,,1/16/2024,1.2,Major Banks,,
WES,20240129162052,$29.40,1/31/2024,7.82%,,1/22/2024,2.3,Natural Gas Distribution,,
GHC,20240129162053,$737.04,1/31/2024,0.9%,,1/18/2024,6.88,Other Consumer Services,,
NRUC,20240129162055,$25.0698,1/31/2024,5.48%,,N/A,1.375,Diversified Financial Services,,
AON,20240129162056,$301.90,1/31/2024,0.81%,,1/10/2024,2.46,Specialty Insurers,,
KCLI,20240129162058,$35.75,1/31/2024,1.57%,,1/22/2024,0.56,N/A,,
OAKV,20240129162100,$8.75,1/31/2024,N/A,,1/18/2024,0.2,N/A,,
BACXL,20240129162101,$24.92,1/31/2024,4.77%,,1/18/2024,1.1875,N/A,,
AMSWA,20240129162103,$11.68,2/01/2024,N/A,,11/20/2023,0.0,Computer Software: Prepackaged Software,,
CFFN,20240129162105,$6.44,2/01/2024,N/A,,1/23/2024,0.0,Savings Institutions,,
CVCY,20240129162106,$19.91,2/01/2024,N/A,,1/17/2024,0.0,Major Banks,,
COST,20240129162108,$686.88,2/01/2024,N/A,,1/18/2024,0.0,Department/Specialty Retail Stores,,
EWBC,20240129162109,$74.28,2/01/2024,N/A,,1/23/2024,0.0,Major Banks,,
MNSB,20240129162111,$21.72,2/01/2024,N/A,,1/23/2024,0.0,Major Banks,,
MDRR,20240129162113,$5.00,2/01/2024,N/A,,1/23/2024,0.0,Real Estate Investment Trusts,,
MDRRP,20240129162115,$24.04,2/01/2024,N/A,,1/23/2024,0.0,Real Estate Investment Trusts,,
NWBI,20240129162116,$12.97,2/01/2024,N/A,,1/18/2024,0.0,Major Banks,,
PNFP,20240129162118,$89.71,2/01/2024,N/A,,1/16/2024,0.0,Major Banks,,
SSBK,20240129162119,$27.58,2/01/2024,N/A,,1/17/2024,0.0,Commercial Banks,,
DIT,20240129162121,$196.00,2/01/2024,0.38%,,1/23/2024,0.72,Food Distributors,,
WFC,20240129162123,$50.32,2/01/2024,2.78%,,1/23/2024,1.4,Major Banks,,
PNM,20240129162124,$37.03,2/01/2024,3.97%,,12/05/2023,1.55,Electric Utilities: Central,,
BRO,20240129162126,$76.88,2/01/2024,0.68%,,1/17/2024,0.52,Specialty Insurers,,
NSC,20240129162127,$234.26,2/01/2024,2.31%,,1/24/2024,5.4,Railroads,,
AWF,20240129162129,$10.42,2/01/2024,7.54%,,1/23/2024,0.786,"Trusts, Except Educational, Religious, and Charitable",,
AGNC,20240129161741,$9.81,1/30/2024,N/A,,1/10/2024,0.0,Real Estate Investment Trusts,,
LNT,20240129161742,$48.85,1/30/2024,N/A,,1/12/2024,0.0,Power Generation,,
CALM,20240129161744,$56.16,1/30/2024,N/A,,11/27/2007,0.0,Farming/Seeds/Milling,,
CCLP,20240129161749,$1.90,1/30/2024,N/A,,1/18/2024,0.0,Oilfield Services/Equipment,,
ENTG,20240129161751,$120.39,1/30/2024,N/A,,1/17/2024,0.0,Plastic Products,,
FRMEP,20240129161752,$25.95,1/30/2024,N/A,,1/18/2024,0.0,Major Banks,,
LXP^C,20240129161754,$46.96,1/30/2024,6.92%,,10/31/2023,3.25,N/A,,
MCBS,20240129161756,$24.48,1/30/2024,N/A,,1/17/2024,0.0,Major Banks,,
NTIC,20240129161757,$13.285,1/30/2024,N/A,,1/17/2024,0.0,Industrial Specialties,,
OCFCP,20240129161759,$24.76,1/30/2024,N/A,,1/17/2024,0.0,Major Banks,,
PAA,20240129161802,$16.30,1/30/2024,N/A,,1/08/2024,0.0,Natural Gas Distribution,,
PAGP,20240129161803,$17.04,1/30/2024,N/A,,1/08/2024,0.0,Oil & Gas Production,,
SQFTP,20240129161805,$15.93,1/30/2024,N/A,,12/18/2023,0.0,Real Estate Investment Trusts,,
RBB,20240129161808,$18.75,1/30/2024,N/A,,1/18/2024,0.0,Major Banks,,
SCHL,20240129161810,$39.81,1/30/2024,N/A,,12/13/2023,0.0,Books,,
BSRR,20240129161811,$21.90,1/30/2024,N/A,,1/18/2024,0.0,Major Banks,,
TXN,20240129161814,$164.09,1/30/2024,N/A,,1/18/2024,0.0,Semiconductors,,
NBH,20240129161816,$10.20,1/30/2024,4.44%,,1/16/2024,0.4529,Finance/Investors Services,,
WST,20240129161818,$361.36,1/30/2024,0.22%,,12/06/2023,0.8,Medical/Dental Instruments,,
MTR,20240129161819,$10.88,1/30/2024,3.4%,,1/18/2024,0.3022,Oil & Gas Production,,
PBT,20240129161821,$15.01,1/30/2024,8.49%,,1/19/2024,0.3724,Oil & Gas Production,,
SJT,20240129161822,$5.05,1/30/2024,2.93%,,1/19/2024,0.1952,Oil & Gas Production,,
AOS,20240129161824,$80.92,1/30/2024,1.58%,,1/16/2024,1.28,Consumer Electronics/Appliances,,
NNN,20240129161826,$41.13,1/30/2024,5.49%,,1/16/2024,2.26,Real Estate Investment Trusts,,
DNP,20240129161828,$8.84,1/30/2024,8.82%,,12/14/2023,0.78,Investment Managers,,
CRT,20240129161830,$18.23,1/30/2024,9.41%,,1/19/2024,1.3839,Oil & Gas Production,,
MS,20240129161832,$87.73,1/30/2024,3.88%,,1/16/2024,3.4,Investment Bankers/Brokers/Service,,
SKT,20240129161834,$27.96,1/30/2024,3.72%,,1/17/2024,1.04,Real Estate Investment Trusts,,
ADC,20240129161835,$59.47,1/30/2024,4.98%,,1/11/2024,2.964,Real Estate Investment Trusts,,
GEL,20240129161837,$11.86,1/30/2024,5.06%,,1/10/2024,0.6,Oil Refining/Marketing,,
SLG,20240129161839,$47.25,1/30/2024,6.35%,,1/18/2024,3.0,Real Estate Investment Trusts,,
EPR,20240129161840,$45.14,1/30/2024,7.31%,,1/16/2024,3.3,Real Estate Investment Trusts,,
EPD,20240129161841,$27.41,1/30/2024,7.3%,,1/08/2024,2.06,Natural Gas Distribution,,
ARC,20240129161843,$3.07,1/30/2024,6.51%,,12/06/2023,0.2,Professional Services,,
TVE,20240129161845,$22.18,1/30/2024,2.5%,,N/A,0.554,Electric Utilities: Central,,
STAG,20240129161848,$37.98,1/30/2024,3.87%,,1/10/2024,1.48,Real Estate Investment Trusts,,
VRTS,20240129161850,$245.96,1/30/2024,3.09%,,12/07/2023,7.6,Investment Managers,,
EFC,20240129161851,$12.90,1/30/2024,8.37%,,1/08/2024,1.8,Real Estate,,
TRGP,20240129161853,$86.81,1/30/2024,2.3%,,1/18/2024,2.0,Natural Gas Distribution,,
KMI,20240129161854,$17.44,1/30/2024,6.48%,,1/17/2024,1.13,Natural Gas Distribution,,
ORC,20240129161856,$8.64,1/30/2024,16.67%,,1/10/2024,1.44,Real Estate Investment Trusts,,
SCM,20240129161857,$13.48,1/30/2024,11.87%,,1/15/2024,1.5996,Finance/Investors Services,,
EARN,20240129161900,$6.19,1/30/2024,15.51%,,1/08/2024,0.96,Real Estate Investment Trusts,,
CFG,20240129161902,$33.59,1/30/2024,5%,,1/17/2024,1.68,Major Banks,,
APLE,20240129161904,$16.52,1/30/2024,5.64%,,1/19/2024,0.96,Real Estate Investment Trusts,,
PRT,20240129161906,$4.72,1/30/2024,7.7%,,1/19/2024,0.4147,Oil & Gas Production,,
NWN,20240129161907,$38.73,1/30/2024,5.03%,,1/11/2024,1.95,Oil/Gas Transmission,,
MDV,20240129161909,$15.02,1/30/2024,N/A,,12/14/2023,1.15,Transportation Services,,
SFIGA,20240129161910,$81.25,1/30/2024,1.65%,,1/17/2024,1.34,N/A,,
MHCUF,20240129161912,$16.00,1/30/2024,3.69%,,1/16/2024,0.5904,N/A,,
DRREF,20240129161914,$7.1515,1/30/2024,5.87%,,1/22/2024,0.42,N/A,,
FULO,20240129162004,$0.2511,1/30/2024,5.26%,,1/16/2024,0.0132,N/A,,
SRRTF,20240129162006,$9.4703,1/30/2024,9.12%,,1/16/2024,0.864,N/A,,
WCFB,20240129162009,$7.0601,1/30/2024,2.83%,,1/17/2024,0.2,N/A,,
BSRTF,20240129162010,$11.87,1/30/2024,4.38%,,1/16/2024,0.5196,N/A,,
KLKBY,20240129162013,$5.15,1/30/2024,1.35%,,N/A,0.1378,N/A,,
ATLO,20240129162015,$21.10,1/31/2024,N/A,,11/08/2023,0.0,Major Banks,,
OZKAP,20240129162016,$17.75,1/31/2024,N/A,,1/02/2024,0.0,Major Banks,,
CASY,20240129162020,$275.45,1/31/2024,N/A,,12/07/2023,0.0,Retail-Auto Dealers and Gas Stations,,
CULL,20240129162021,$11.58,1/31/2024,N/A,,1/18/2024,0.0,Savings Institutions,,
DGICA,20240129162023,$14.91,1/31/2024,N/A,,12/21/2023,0.0,Property-Casualty Insurers,,
DGICB,20240129162025,$15.50,1/31/2024,N/A,,12/21/2023,0.0,Property-Casualty Insurers,,
FAST,20240129162026,$68.40,1/31/2024,N/A,,1/17/2024,0.0,RETAIL: Building Materials,,
FELE,20240129162028,$95.86,1/31/2024,N/A,,1/22/2024,0.0,Metal Fabrications,,
FRAF,20240129162029,$33.66,1/31/2024,N/A,,1/18/2024,0.0,Major Banks,,
HAS,20240129162031,$51.11,1/31/2024,N/A,,12/14/2023,0.0,Recreational Games/Products/Toys,,
IBTX,20240129162032,$51.37,1/31/2024,N/A,,1/18/2024,0.0,Major Banks,,
LCUT,20240129162034,$7.69,1/31/2024,N/A,,11/07/2023,0.0,Industrial Machinery/Components,,
PLBC,20240129162036,$38.83,1/31/2024,N/A,,1/17/2024,0.0,Finance Companies,,
CGABL,20240129162037,$19.95,1/31/2024,N/A,,1/29/2024,0.0,Investment Managers,,
PNW,20240129162039,$71.37,1/31/2024,4.93%,,12/13/2023,3.52,Electric Utilities: Central,,
VLO,20240129162041,$137.91,1/31/2024,2.96%,,1/18/2024,4.28,Integrated oil Companies,,
AES,20240129162042,$17.15,1/31/2024,3.87%,,12/08/2023,0.69,Electric Utilities: Central,,
ATR,20240129162044,$131.70,1/31/2024,1.25%,,1/18/2024,1.64,Plastic Products,,
O,20240129162045,$54.97,1/31/2024,5.6%,,1/09/2024,3.078,Real Estate Investment Trusts,,
NRG,20240129162047,$54.25,1/31/2024,2.78%,,1/19/2024,1.63,Electric Utilities: Central,,
PRS,20240129162049,$25.18,1/31/2024,5.58%,,N/A,1.4062,Life Insurance,,
ALLY,20240129162050,$37.62,1/31/2024,3.19%,,1/16/2024,1.2,Major Banks,,
WES,20240129162052,$29.40,1/31/2024,7.82%,,1/22/2024,2.3,Natural Gas Distribution,,
GHC,20240129162053,$737.04,1/31/2024,0.9%,,1/18/2024,6.88,Other Consumer Services,,
NRUC,20240129162055,$25.0698,1/31/2024,5.48%,,N/A,1.375,Diversified Financial Services,,
AON,20240129162056,$301.90,1/31/2024,0.81%,,1/10/2024,2.46,Specialty Insurers,,
KCLI,20240129162058,$35.75,1/31/2024,1.57%,,1/22/2024,0.56,N/A,,
OAKV,20240129162100,$8.75,1/31/2024,N/A,,1/18/2024,0.2,N/A,,
BACXL,20240129162101,$24.92,1/31/2024,4.77%,,1/18/2024,1.1875,N/A,,
AMSWA,20240129162103,$11.68,2/01/2024,N/A,,11/20/2023,0.0,Computer Software: Prepackaged Software,,
CFFN,20240129162105,$6.44,2/01/2024,N/A,,1/23/2024,0.0,Savings Institutions,,
CVCY,20240129162106,$19.91,2/01/2024,N/A,,1/17/2024,0.0,Major Banks,,
COST,20240129162108,$686.88,2/01/2024,N/A,,1/18/2024,0.0,Department/Specialty Retail Stores,,
EWBC,20240129162109,$74.28,2/01/2024,N/A,,1/23/2024,0.0,Major Banks,,
MNSB,20240129162111,$21.72,2/01/2024,N/A,,1/23/2024,0.0,Major Banks,,
MDRR,20240129162113,$5.00,2/01/2024,N/A,,1/23/2024,0.0,Real Estate Investment Trusts,,
MDRRP,20240129162115,$24.04,2/01/2024,N/A,,1/23/2024,0.0,Real Estate Investment Trusts,,
NWBI,20240129162116,$12.97,2/01/2024,N/A,,1/18/2024,0.0,Major Banks,,
PNFP,20240129162118,$89.71,2/01/2024,N/A,,1/16/2024,0.0,Major Banks,,
SSBK,20240129162119,$27.58,2/01/2024,N/A,,1/17/2024,0.0,Commercial Banks,,
DIT,20240129162121,$196.00,2/01/2024,0.38%,,1/23/2024,0.72,Food Distributors,,
WFC,20240129162123,$50.32,2/01/2024,2.78%,,1/23/2024,1.4,Major Banks,,
PNM,20240129162124,$37.03,2/01/2024,3.97%,,12/05/2023,1.55,Electric Utilities: Central,,
BRO,20240129162126,$76.88,2/01/2024,0.68%,,1/17/2024,0.52,Specialty Insurers,,
NSC,20240129162127,$234.26,2/01/2024,2.31%,,1/24/2024,5.4,Railroads,,
AWF,20240129162129,$10.42,2/01/2024,7.54%,,1/23/2024,0.786,"Trusts, Except Educational, Religious, and Charitable",,
AFB,20240129162220,$10.59,2/01/2024,3.7%,,1/23/2024,0.3919,"Trusts, Except Educational, Religious, and Charitable",,
ITUB,20240129162221,$6.64,2/01/2024,0.64%,,1/05/2024,0.0435,Major Banks,,
SMBK,20240129162223,$24.31,2/01/2024,1.32%,,1/22/2024,0.32,Major Banks,,
FCT,20240129162225,$9.90,2/01/2024,11.76%,,1/22/2024,1.164,Finance Companies,,
FAM,20240129162226,$6.24,2/01/2024,11.54%,,1/22/2024,0.72,Finance/Investors Services,,
IGD,20240129162228,$5.12,2/01/2024,9.38%,,1/16/2024,0.48,"Trusts, Except Educational, Religious, and Charitable",,
FMY,20240129162231,$11.8701,2/01/2024,8.34%,,1/22/2024,0.99,Finance/Investors Services,,
WSR,20240129162233,$12.79,2/01/2024,3.75%,,12/05/2023,0.48,Real Estate Investment Trusts,,
FSD,20240129162234,$11.96,2/01/2024,10.54%,,1/22/2024,1.26,Investment Managers,,
FIF,20240129162236,$16.23,2/01/2024,7.39%,,1/22/2024,1.2,Finance/Investors Services,,
CAPL,20240129162237,$24.01,2/01/2024,8.75%,,1/22/2024,2.1,Oil Refining/Marketing,,
FEI,20240129162239,$8.65,2/01/2024,6.94%,,1/22/2024,0.6,Finance/Investors Services,,
FPF,20240129162241,$17.24,2/01/2024,9.57%,,1/22/2024,1.65,"Trusts, Except Educational, Religious, and Charitable",,
FPL,20240129162245,$6.92,2/01/2024,6.5%,,1/22/2024,0.45,"Trusts, Except Educational, Religious, and Charitable",,
WLKP,20240129162247,$23.25,2/01/2024,8.11%,,1/22/2024,1.8856,Major Chemicals,,
LW,20240129162248,$104.19,2/01/2024,1.07%,,12/14/2023,1.44,Packaged Foods,,
FTHY,20240129162250,$13.93,2/01/2024,11.2%,,1/22/2024,1.56,Investment Managers,,
CDRE,20240129162252,$33.89,2/01/2024,0.94%,,1/23/2024,0.35,Industrial Specialties,,
FFDF,20240129162253,$29.40,2/01/2024,3.88%,,1/19/2024,1.14,N/A,,
PTBS,20240129162255,$14.70,2/01/2024,2.72%,,1/19/2024,0.4,N/A,,
CMHF,20240129162258,$17.88,2/01/2024,1.34%,,1/22/2024,0.24,N/A,,
WOBK,20240129162259,$51.00,2/01/2024,0.47%,,1/24/2024,0.24,N/A,,
